Date;Text;likes;retweets;replys
2021-04-28;in den usa ist es der biden regierung gelungen gegen die massive b117 welle erfolgreich anzuimpfen. eine riesige leistung. in wenigen wochen gelingt uns das auch. ;2835;207;288
2021-04-28;kinder und eltern werden voll dem risiko ausgesetzt in den nächsten wochen. sie werden gar nicht oder zuletzt geimpft. nachdem sich kinder und eltern so lange so vernünftig verhalten werden wird jetzt überall nach lockerung sofort gerufen. kinder und eltern leiden darunter sehr ;8182;1366;569
2021-04-28;querdenker versuchen die grösste medizinische katastrophe nach 2. weltkrieg zu nutzen um demokratie zu destabilisieren. nichts könnte schäbiger sein. ihre beobachtung ist richtig. demokratien überleben nicht von allein. querdenker besiegen sie aber nicht ;9560;927;903
2021-04-27;förderung von kultur muss ernster genommen werden sie bestimmt qualität unseres lebens wie die wissenschaft. aber die notbremse als platt und pauschal zu bezeichnen ist ahnungslos und überheblich. nur weil sie jetzt wirkt auch dank ihrer ankündigung ist sie nicht entbehrlich ;1197;50;216
2021-04-27;für besonders interessierte obwohl uk studie bei menschen noch läuft hier studie oxfordimperial college im mausexperiment die nahe legt dass astrazeneca plus biontech moderna optimale kombination sein könnte.  ;1144;130;98
2021-04-27;ich werde das als astrazeneca geimpfter auch oft gefragt 2. impfung mit astra oder biontech? obwohl studienlage noch nicht abgeschlossen stimme  zu wahrscheinlich ist biontech als 2. impfung optimale wahl. ;1866;221;226
2021-04-25;3 geimpfte sind sehr selten ansteckend man muss wahrscheinlichkeiten multiplizieren. eigener schätzwert 90 senkung des anteckungsrisikos. zumindest nach 2. impfung sollte man sie genau wie an dem tag mit antigentest getestete behandeln. ;2109;151;131
2021-04-25;2 die 2. impfung nur biontech ausgewertet senkt symptome falls doch infiziert nochmal stark. wichtig nach 1 impfung gt3 wochen sind trotzdem infizierte viel weniger ansteckend. dh sie können sich noch infizieren 13 noch symptome aber sehr viel weniger ansteckend. heisst;1887;106;31
2021-04-25;1 wichtige uk studie zum effekt der impfungen auf symptome übertragung 2. dosis. es zeigt sich dass 3 wochen nach biontech oder astrazeneca wahrscheinlichkeit infektion um ca 23 sinkt. kein unterschied zwischen beiden. symptome sinken falls infiziert erneut um 23. ;3276;419;187
2021-04-25;das ist bitter und leider wahrheit. in 2. und 3. welle konnten wir den erfolg der 1. welle nicht wiederholen. gleichzeitig kam impfung spät in die spur. daher sind in 6 monaten über 70.000 zusätzliche menschen gestorben. jetzt muss alles getan werden um gesamtbilanz zu retten ;3939;512;518
2021-04-25;das ist die neutralisationsstudie aus indien die nahe legt dass impfstoffe gegen variante b1.617 wirken werden. ob eine booster impfung nach astrazeneca mit biontech besser wirkt als die 2. dosis astrazeneca ist noch nicht klar und wird in uk geprüft.  ;2989;332;184
2021-04-25;3 da aber schwierigere mutationen wahrscheinlich sind schützt am besten vorhandener breiter impfschutz in bevölkerung. weil selbst bei infektion nach impfung mit mutante superspreading unwahrscheinlich ist breiten sich in ländern mit vielen geimpften die mutationen nicht aus;2565;120;70
2021-04-25;2 die impfungen schützen besser als die durchgemachte infektion weil die immunantwort breiter ausfällt. das würde auch die p1 katastrophe in manaus brasilien erklären. astrazeneca impfstoff dürfte für die meisten varianten auch zumindest schwere fälle vermeiden.;2640;113;64
2021-04-25;1 studien zur new york mutation zeigen dass biontech und moderna impfstoffe wahrscheinlich gegen fast alle bisherigen mutationen so wirken dass schwere verläufe abgewendet werden. neutralisationsstudien in indien zeigen ähnliches für indische variante ;5361;627;205
2021-04-24;für alle die immer noch nicht akzeptieren dass covid keine schwere grippe ist und eine alternative zum lockdown nicht die natürliche herdenimmunität sein kann sind diese bestürzenden bilder eine mahnung.  impfstoffe für die 5 mrd  ungeimpfte 2022 sind eine moralische pflicht ;8768;1625;861
2021-04-24;  für alle die immer noch nicht akzeptieren dass covid keine schwere grippe ist und eine alternative zum lockdown nicht die natürliche herdenimmunität sein kann sind diese bestürzenden bilder eine mahnung.  impfstoffe für die 5 mrd  ungeimpfte 2022 sind eine moralische pflicht;1510;105;44
2021-04-24;ich habe gestern noch  vor hass verteidigt. aber seine inhalte sind fern jeder realität. die vielen lockdowns haben halt zehntausenden das leben gerettet. daher machen wir das. und erklären es jeden tag. nicht nur die regierung. man nennt es wissenschaft ;15793;1540;1343
2021-04-24;gute genesung lieber . hoffentlich kein longcovid. dann können wir bald wieder das corona quiz in der fussgängerzone machen. ;9664;411;164
2021-04-23;2 werde gelegentlich auf twitter weiter kommentieren und hoffe in gut einer woche wieder fit zu sein.;10986;88;926
2021-04-23;1 in eigener sache ich habe in den letzten tagen nicht getwittert und auch medientermine abgesagt. bevor spekuliert wird musste mich kurzfristig einer augen operation unterziehen. hoffe auf baldige genesung. werde 1 woche kürzer treten. trotzdem verfolge ich alles;26516;383;4911
2021-04-23;4 die massnahmen die wir jetzt beschlossen haben werden zusammen mit dem impferfolg die lage bald deutlich verbessern. weniger hätten wir nicht beschliessen dürfen. dafür brauchen wir das vertrauen und die geduld der bürger. häme spott und besserwisserei helfen nicht weiter;2952;102;176
2021-04-23;3 ausserdem riskieren wir kurz vor impfung noch viele tote bei der gruppe der risikoträger ohne impfung und mutationen die den impferfolg gefährden. das will keiner. allesdichtmachen künstler auch nicht. daher jetzt kein hass. davon haben wir genug. ich weiss wovon ich rede.;3270;105;66
2021-04-23;2 es sind jetzt nur noch wenige wochen bis impfeffekt die 3. welle bricht. das schaffen wir auch noch aber nur gemeinsam. ziel ist ist jetzt impfen so schnell wie geht und wenige infektionen für die noch ungeimpften. das könnten bald besonders viele schüler und eltern sein;1995;82;53
2021-04-23;1 mich haben aussagen von allesdichtmachen nicht überzeugt. trotzdem müssen wir alle mit anschuldigungen und beleidigungen abrüsten. die schauspieler machen auf ihre probleme aufmerksam. sie haben ein anliegen wie wir wissenschaftler und politiker auch. toleranz muss sein ;5314;369;626
2021-04-20;noch nie war die inzidenz von kindern und jugendlichen so hoch wie heute. da eltern und zt auch lehrpersonal noch nicht geimpft sind und auch kinder longcovid bekommen ist das schuljahr wahrscheinlich nur noch im distanzunterricht zu retten. b117 welle stoppen wir zu spät. ;11380;2539;1190
2021-04-20;4 wenn wir um eine inzidenz von 100 herum pendeln laden wir mutationen nach deutschland geradezu ein. in uk ist indien variante angekommen breitet sich aber wegen geringer inzidenz langsam aus. bei uns könnte sich das b117 fiasko der 3. welle wiederholen.;3180;356;212
2021-04-20;3 wir müssen unseren impferfolg schützen gegen diese mutationen. stichproben sequenzierung ein muss. dort wo mutationen auffallen besonders umfassende quarantäne und testregeln jeder ausbruch muss kontrolliert werden. am wichtigsten nicht gleich bei inzidenz 100 öffnen! weil;2675;226;82
2021-04-20;2 südafrika variante und indien variante entkommen antikörpern nach impfung und auch die zelluläre antwort scheint schwächer. daher breiten sich diese varianten bei teilgeimpfter bevölkerung auch gegen b117 schnell aus. 10fache zunahme b1.617 in einem monat. heisst für uns;1483;133;44
2021-04-20;1 beunruhigende studie aus südafrika bestätigt dass astrazeneca impfstoff vor milder  moderater covid infektion mit b1351 südafrika variante nicht schützt schutz gegen schwere erkrankung unklar. gleiches wird für indische variante b1.617 gelten weil ;3241;766;389
2021-04-20;ja das gibt es. zb nach impfung im pflegeheim mit biontech nach 2facher impfung. die infektionen verliefen aber deutlich leichter als erwartet. daher sind booster impfungen wahrscheinlich beginnend am ende des jahres notwendig. ;2250;195;168
2021-04-20;ich bringe nur das nötigste zur anzeige. drohungen aufrufe zur gewalt und straftaten menschenverachtende beleidigungen der letzten wochen. trotzdem habe ich gerade wieder 59 anzeigen unterschrieben. ich weiss dass es auch wissenschaftlern so geht die gegen pandemie kämpfen ;32081;2446;1908
2021-04-20;ausgangsbeschränkungen wirken. das zeigen qualitativ hochwertige studien. auch in hamburg scheint die wirkung schon einzusetzen. die debatte mit der fdp und wolfgang kubicki ist fast teil einer serie fdp kämpft für verwässerte regeln die den erfolg der prävention behindern. ;3237;291;392
2021-04-19;israel und uk zeigen dass eine hohe impfquote nach erfolgreichem lockdown auch mit b117 die pandemie bezwingen kann. das können wir ende mai auch erreichen. das ende ist in sicht. ;3438;292;354
2021-04-19;3 wenn sich herausstellt dass die betriebe bei der umsetzung der tests zu wenig erreichen muss über eine pflicht zum testen statt einer pflicht zum testangebot geredet werden. auf die betriebe kommt es jetzt an.;1847;78;110
2021-04-19;2 somit sinkt reale sensitivität des pcr von 100 auf 67 ab. das erreichen aber auch die antigentests deren ergebnis sofort da ist. somit entspricht 2mal testenwoche in den betrieben der wirkung von 2 pcr pro woche der effekt ist dramatisch. testpflicht wäre ideal gewesen.;1693;67;35
2021-04-19;1 für jeden der die extrem grosse bedeutung von 2xtestenwoche im betrieb verstehen will wenn pcr 100 der fälle im betrieb entdeckt aber das ergebnis erst nach 2 tagen kommt ist der antigentest besser. weil bei 6 tagen ansteckungsgefahr fallen 2 tage durch zeitverzug aus. ;1771;155;97
2021-04-19;2 wahrscheinlich werden auch schulschliessungen nötig sein um inzidenz zu senken. und man muss jetzt die testung in den betrieben umsetzen. daten aus österreich wie auch harvard studien von  zeigen starke wirkung. auf die hilfe der betriebe kommt es jetzt an.;2475;188;145
2021-04-19;1 die gute nachricht aus hamburg alles deutet darauf hin dass mit der ausgangsbeschränkung der anstieg der fallzahlen gebremst werden konnte. ungefähr in dem umfang den oxford studie erwarten lässt. die schlechte die inzidenz sinkt nicht. bedeutet? ;2485;241;231
2021-04-19;3 jeder der das für panikmache hält sollte sich auf covid intensivstationen einmal umsehen 4050 jährige eltern sind dort keine rarität. daher müssen wir als gesellschaft die nächsten wochen noch einmal lockdown machen. ab ende mai sinkt wegen der impfung die fallzahl stark;4173;357;303
2021-04-19;2 ich habe selbst während meines studiums über jahre in der intensivstation in jülich gearbeitet. nichts ist furchtbarer als der abschied von kleinen kindern von ihren eltern. genau das droht aber in der 3. welle jetzt wenn gerade ungeimpfte familien das höchste risiko tragen;3857;377;336
2021-04-19;1 lesenswertes interview mit kaiuwe eckardt leiter intensivmedizin .   kapazitätsgrenze wird von manchen politikern oft als ziel des möglichen gedacht da geht noch was an lockerung. die schicksale der opfer ersparen sie sich.  ;4085;633;144
2021-04-19;fallzahlen explodieren in indien und mutationen werden auch andere ärmere länder erreichen. industrieländer sind moralisch in der pflicht auch ärmere länder schnellsten mit impfstoff zu versorgen. technisch ist das möglich ökonomisch und ethisch ein muss ;3422;405;196
2021-04-19;das macht keinen sinn. kinder kann man verpflichten erwachsene nicht? es wirkt doch eher so die arbeitgeber hatten angst vor drückebergern kein test keine arbeit. und der aufwand der testung sollte klein gehalten werden. ;4606;525;247
2021-04-19;in indien bahnt sich covid katastrophe an. neue mutation b1.617 setzt sich massiv durch auch gegen b117. da b1.617 sich auch bei impfung durchsetzen kann kommt auch auf europa ein problem zu. in england wächst b1.617 rasant aber es ist noch unklar ob dies nur reisende sind ;5859;1603;694
2021-04-19;liebe  herzlichen glückwunsch zur nominierung. ihr habt einen ehrlichen und klaren prozess zur kandidatur durchgezogen. respekt. hoffentlich kommt es zu einem politikwechsel mit uns zusammen. gruss auch an robert er ist ja nicht auf twitter ;10566;275;229
2021-04-19;4 positiv ist das doppelte testangebot pro woche in den betrieben. viel besser aber wäre eine pflicht zum testen gewesen. was wir kindern abverlangen um in die schule zu dürfen kann mindestens auch von erwachsenen verlangt werden. der widerstand der arbeitgeber ist beschämend;3396;301;117
2021-04-19;3 auch inzidenz für schliessung von schulen ist me zu hoch. bei inzidenz von 165 liegt die inzidenz bei kindern und eltern viel höher schon jetzt bei kindern um 240. wenn mehr ältere geimpft sind steigt die inzidenz bei eltern und kindern stetig an. sie tragen höchstes risiko;2775;322;139
2021-04-19;2 im vergleich zu harter ausgangsbeschränkung ab 20 uhr sinkt wirkung ab 22 uhr mit ausnahmen um ca 50. harte ausgangsbeschränkung ab 20 uhr wäre viel wirksamer gewesen und hätte viel früher gewirkt. weniger tote und kürzerer lockdown würden auch die meisten bürger bevorzugen.;1601;115;207
2021-04-19;1 wichtig ist dass es bei inzidenzwert 100 als entscheidendes kriterium geblieben ist. so werden wenigstens lockerungen durch testen bei hoher inzidenz vermieden was die notbremse ins absurde geführt hätte. die ausgangsbeschränkungen sind zu schwach ;2107;160;245
2021-04-19;köln ist ein gutes beispiel für das was jetzt kommt kinder und jugendliche und ihre eltern werden zum zentrum der pandemie. daher sind schulschliessungen jetzt besonders wichtig. weil sonst in wenigen wochen viele familien schwer erkranken würden. ;5533;1241;594
